gene_id	control_rep1	control_rep2	control_rep3	treat1_rep1	treat1_rep2	treat1_rep3	treat2_rep1	treat2_rep2	treat2_rep3
ENSG00000173918:C1QTNF1	9	14	19	37	19	37	43	54	41
ENSG00000135643:KCNMB4	48	57	48	69	63	60	12	24	12
ENSG00000160325:CACFD1	43	49	56	77	63	55	35	41	52
ENSG00000234560:OR10G8	73	56	62	86	90	43	51	64	87
ENSG00000197948:FCHSD1	2106	2372	2180	3467	2627	2625	1688	1777	1852
ENSG00000117000:RLF	25922	28441	25824	44559	31345	31432	31372	28734	30693
ENSG00000144061:NPHP1	2778	3003	2990	3813	2981	2852	3744	3653	3912
ENSG00000187244:BCAM	2972	3041	3010	3552	2795	2518	3835	3386	3258
ENSG00000038295:TLL1	131	172	128	174	153	132	141	177	183
ENSG00000272333:KMT2B	139	168	162	203	186	156	242	219	243
ENSG00000108582:CPD	161	158	139	266	174	230	28	44	15
ENSG00000152990:ADGRA3	0	0	0	0	0	0	0	0	0
ENSG00000101439:CST3	337	358	318	464	327	327	506	459	539
ENSG00000242362:CT47A2	1221	1273	1210	1516	1156	1123	1205	1158	1164
ENSG00000204979:MS4A13	2438	2419	2258	3276	2379	2520	1708	1714	1802
ENSG00000067715:SYT1	213	226	236	270	208	220	179	160	182
ENSG00000075290:WNT8B	362	426	432	476	358	363	728	737	736
ENSG00000105492:SIGLEC6	734	783	702	1144	830	836	913	886	979
ENSG00000184351:KRTAP19-1	742	618	600	869	475	596	599	546	461
ENSG00000116906:GNPAT	440	384	459	503	303	323	602	489	391
ENSG00000149428:HYOU1	1734	1842	1565	2399	1789	1697	1146	1085	1060
ENSG00000112183:RBM24	39	32	52	51	35	33	32	41	30
ENSG00000143318:CASQ1	1960	2115	1795	3329	2265	2233	2327	1913	2151
ENSG00000122644:ARL4A	2466	3022	2636	3947	3072	3021	3571	3707	4046
ENSG00000286522:H3C2	326	397	376	470	394	343	658	518	564
ENSG00000102032:RENBP	12	7	17	18	18	14	5	8	4
ENSG00000142606:MMEL1	0	0	3	0	0	1	0	0	1
ENSG00000137831:UACA	1403	1400	1322	1552	1211	1110	2074	1911	1770
ENSG00000146535:GNA12	131	116	149	204	151	118	72	66	79
ENSG00000148153:INIP	2	10	11	8	6	7	9	11	11
ENSG00000088782:DEFB127	6904	7307	6984	9993	7604	7328	10057	8844	8638
ENSG00000179144:GIMAP7	218	248	236	487	376	331	90	84	60
ENSG00000131495:NDUFA2	13127	13191	13352	20023	14322	13762	13774	12932	11985
ENSG00000156395:SORCS3	173	196	182	274	190	187	125	109	116
ENSG00000017427:IGF1	1023	997	998	1487	1117	1112	1111	1021	1124
ENSG00000279111:OR10X1	3	6	2	10	14	11	23	27	26
ENSG00000070193:FGF10	173	197	187	290	211	230	56	50	45
ENSG00000163464:CXCR1	3159	3474	2958	5301	3810	4002	5774	5153	5728
ENSG00000254550:OMP	3725	3863	3473	5020	4127	3572	11140	9308	8289
ENSG00000206127:GOLGA8O	1023	1067	992	1507	1157	1039	625	542	439
ENSG00000112473:SLC39A7	0	0	0	0	0	0	0	0	0
ENSG00000055070:SZRD1	57	47	55	55	59	44	33	22	23
ENSG00000091732:ZC3HC1	274	254	258	413	330	316	136	125	156
ENSG00000284554:AL022318.4	1177	1208	1169	1595	1100	1106	1717	1423	1361
ENSG00000058085:LAMC2	936	1003	826	855	667	607	4763	4886	5329
ENSG00000107672:NSMCE4A	3221	3571	3236	4652	3865	3350	9893	10014	10192
ENSG00000164039:BDH2	3518	3974	3687	5893	4070	4194	4546	4088	4381
ENSG00000064195:DLX3	216	261	252	374	312	305	294	264	286
ENSG00000005379:TSPOAP1	1104	1155	1089	1917	1276	1401	1501	1428	1721
ENSG00000204498:NFKBIL1	2	0	0	0	0	1	0	0	0
ENSG00000259371:AL136295.3	0	0	0	0	0	0	0	0	0
ENSG00000126777:KTN1	98	111	107	166	117	124	72	73	77
ENSG00000232388:SMIM26	566	650	612	844	706	668	255	244	250
ENSG00000058272:PPP1R12A	1906	2092	1889	3127	2256	2344	2445	2355	2533
ENSG00000185070:FLRT2	1792	1823	1781	2783	1965	2013	1455	1320	1352
ENSG00000102893:PHKB	26	31	29	29	36	28	14	19	10
ENSG00000143185:XCL2	0	0	0	0	0	1	0	0	0
ENSG00000178394:HTR1A	439	450	417	628	467	532	347	371	396
ENSG00000133805:AMPD3	517	606	566	873	591	646	621	614	739
ENSG00000283526:PRRT1B	49	59	51	119	103	85	84	119	120
ENSG00000280433:FP565260.6	321	377	338	511	350	350	323	311	261
ENSG00000123453:SARDH	1081	1163	1162	1661	1350	1341	1800	1533	1619
ENSG00000166963:MAP1A	4992	4847	4872	7725	6063	5765	9154	7852	6747
ENSG00000132819:RBM38	14220	15492	14290	17671	14845	13552	49406	47394	48911
ENSG00000120253:NUP43	26	22	35	33	35	36	44	54	63
ENSG00000184185:KCNJ12	3225	3655	3249	4810	3591	3577	5777	5397	5456
ENSG00000178719:GRINA	526	572	609	697	532	458	1282	1280	1212
ENSG00000259305:ZHX1-C8orf76	38	38	21	64	60	33	52	61	63
ENSG00000154511:DIPK1A	94	107	78	155	130	155	115	139	144
ENSG00000182591:KRTAP11-1	5343	5517	5450	7203	5274	4986	5549	4823	4700
ENSG00000182952:HMGN4	11	27	16	19	13	7	18	24	15
ENSG00000114200:BCHE	832	835	753	848	675	583	1100	984	1007
ENSG00000159208:CIART	296	274	272	339	275	314	319	343	286
ENSG00000101945:SUV39H1	436	488	497	797	589	540	455	412	414
ENSG00000267157:AC011499.1	2943	3149	2839	4167	3004	3062	2050	1895	2014
ENSG00000130643:CALY	0	2	6	10	1	2	5	2	4
ENSG00000188848:BEND4	2619	2527	2530	3597	2629	2370	2070	1675	1457
ENSG00000283189:AC104452.1	87	90	68	79	66	78	96	96	98
ENSG00000204969:PCDHA2	17400	18907	18156	28467	20414	20559	21608	20359	20958
ENSG00000175216:CKAP5	1488	1502	1454	2075	1452	1494	1482	1523	1589
ENSG00000032389:EIPR1	42928	47341	42391	62077	44142	47105	55890	49729	55056
ENSG00000122140:MRPS2	4529	4791	4069	6949	4633	4965	3901	4225	5338
ENSG00000279486:OR2AG1	3	0	1	4	0	1	4	0	0
ENSG00000149534:MS4A2	2029	2255	1941	3250	2364	2500	2050	1728	1948
ENSG00000115155:OTOF	485	369	396	688	495	450	208	169	200
ENSG00000150403:TMCO3	997	1067	1090	1683	1060	1072	1055	978	986
ENSG00000134042:MRO	11	12	9	12	7	9	1	5	0
ENSG00000160062:ZBTB8A	7	8	10	16	9	6	37	39	24
ENSG00000240694:PNMA2	546	536	508	734	489	538	621	546	564
ENSG00000221869:CEBPD	63	72	63	92	65	111	39	56	55
ENSG00000165891:E2F7	1246	1362	1313	2190	1656	1551	1283	1019	1105
ENSG00000273331:TM4SF19-TCTEX1D2	877	979	832	1374	1036	966	930	778	843
ENSG00000204424:LY6G6F	594	589	547	839	601	665	757	749	781
ENSG00000185361:TNFAIP8L1	926	1066	838	1145	804	711	2819	2887	3247
ENSG00000170442:KRT86	384	461	390	476	350	410	371	308	368
ENSG00000172459:OR5AR1	1814	1774	1650	2475	1885	1738	1437	1160	1316
ENSG00000196341:OR8D1	754	898	789	1071	776	782	521	529	473
ENSG00000181027:FKRP	9807	10911	9945	17315	13026	12320	19854	17648	18106
ENSG00000203740:METTL11B	950	1020	936	1680	1284	1368	1738	1727	1877
ENSG00000197279:ZNF165	976	1164	983	1620	1153	1152	901	785	847
ENSG00000178372:CALML5	1489	1625	1536	2227	1598	1707	1565	1642	1751
ENSG00000105137:SYDE1	2331	2495	2469	3424	2507	2430	2144	2094	2183
ENSG00000165059:PRKACG	781	665	670	1218	901	808	821	712	702
ENSG00000100426:ZBED4	1296	1563	1354	2257	1606	1590	1701	1673	1752
ENSG00000196126:HLA-DRB1	1342	1465	1423	2091	1459	1473	2227	2396	2404
ENSG00000144867:SRPRB	254	242	230	344	290	285	95	98	96
ENSG00000108825:PTGES3L-AARSD1	508	439	520	651	501	445	799	747	703
ENSG00000174576:NPAS4	6	7	8	5	0	1	10	8	8
ENSG00000070526:ST6GALNAC1	947	1063	994	2040	1412	1386	1791	1682	1663
ENSG00000088002:SULT2B1	1837	2054	1982	2680	1920	1960	1694	1773	1763
ENSG00000083814:ZNF671	0	0	0	1	5	0	2	3	1
ENSG00000213030:CGB8	1498	1579	1570	2447	1751	1871	2136	1927	1936
ENSG00000213672:NCKIPSD	6	6	5	6	4	5	61	62	55
ENSG00000162745:OLFML2B	2957	3317	3188	4950	3561	3745	3045	2949	2974
ENSG00000272822:AC073610.2	18	25	32	32	33	31	101	110	97
ENSG00000120868:APAF1	5584	5773	5713	8584	6926	6997	2376	2493	2531
ENSG00000134291:TMEM106C	4	2	3	4	3	9	2	5	7
ENSG00000003056:M6PR	6139	6909	6140	10190	7565	7290	6443	6035	6511
ENSG00000167291:TBC1D16	6692	7520	6251	9418	6199	6286	9600	8830	10153
ENSG00000115942:ORC2	1907	1788	1774	2611	1958	1834	3400	3355	2976
ENSG00000169981:ZNF35	909	869	894	1192	828	938	740	709	686
ENSG00000162613:FUBP1	1001	1059	893	1439	999	914	390	338	353
ENSG00000116991:SIPA1L2	4588	4637	4459	7109	5058	5104	3659	3566	3459
ENSG00000134698:AGO4	377	401	332	603	420	387	197	158	126
ENSG00000009335:UBE3C	325	254	307	412	284	221	435	341	231
ENSG00000112232:KHDRBS2	843	874	789	1290	955	907	1021	956	947
ENSG00000120686:UFM1	8217	8876	8297	11924	8396	8301	5976	5701	5646
ENSG00000184083:FAM120C	1710	1551	1543	1992	1333	1324	2292	2195	2065
ENSG00000066813:ACSM2B	0	0	0	0	0	0	1	0	1
ENSG00000188779:SKOR1	0	1	0	0	0	0	0	0	0
ENSG00000026297:RNASET2	0	0	0	0	0	0	2	1	0
ENSG00000134775:FHOD3	152	149	125	256	186	197	207	194	183
ENSG00000101346:POFUT1	4412	4765	4566	6070	4443	4599	5886	6347	6432
ENSG00000198121:LPAR1	2072	1847	1963	2933	1861	2050	1822	1662	1425
ENSG00000183773:AIFM3	5398	5651	5326	8095	5992	5729	5719	5252	5136
ENSG00000274286:ADRA2B	14062	15594	13447	24061	17106	17423	15904	15529	17989
ENSG00000118263:KLF7	99	120	103	297	205	204	394	447	425
ENSG00000167434:CA4	2865	2696	2671	4328	3268	2973	2801	2398	2096
ENSG00000104140:RHOV	1305	1434	1443	2426	1720	1742	788	825	841
ENSG00000101452:DHX35	0	0	0	0	1	0	0	0	0
ENSG00000129932:DOHH	0	0	1	0	0	1	0	0	4
ENSG00000112599:GUCA1B	66	83	48	91	91	68	96	78	88
ENSG00000159784:FAM131B	2238	2286	2247	2985	2229	2266	3666	3433	3453
ENSG00000185811:IKZF1	3	6	7	4	3	7	7	9	6
ENSG00000138399:FASTKD1	486	471	421	778	557	517	1383	1386	1307
ENSG00000196323:ZBTB44	2146	2274	2231	3020	2210	2180	2831	2404	2428
ENSG00000143786:CNIH3	1522	1504	1486	2648	1793	1783	1118	1141	1190
ENSG00000232264:USP17L24	1286	1244	1231	1866	1434	1451	1263	1311	1264
ENSG00000230549:USP17L1	2260	2138	2199	3329	2172	2406	6500	6650	6439
ENSG00000173673:HES3	516	490	532	714	551	468	546	603	501
ENSG00000159147:DONSON	0	0	0	0	0	0	0	0	0
ENSG00000137106:GRHPR	1	0	1	1	1	1	2	6	6
ENSG00000186310:NAP1L3	1	0	0	3	2	1	0	1	0
ENSG00000148488:ST8SIA6	0	0	0	0	0	0	0	0	0
ENSG00000145907:G3BP1	24	27	22	14	21	23	16	5	16
ENSG00000184956:MUC6	12347	13334	12544	19318	13373	14182	12003	11329	12061
ENSG00000089154:GCN1	5049	4395	4650	7134	4906	4933	3287	2944	2611
ENSG00000169359:SLC33A1	3	4	5	4	1	0	1	0	0
ENSG00000091140:DLD	1447	1790	1437	3321	2809	2539	1445	1412	1453
ENSG00000189337:KAZN	436	441	432	598	428	465	159	105	111
ENSG00000186891:TNFRSF18	2590	2824	2693	3947	2876	2859	2986	2631	2685
ENSG00000137766:UNC13C	925	850	893	1208	889	852	492	440	399
ENSG00000165185:KIAA1958	122	126	101	161	124	98	125	91	96
ENSG00000167617:CDC42EP5	6	15	11	25	26	25	384	355	352
ENSG00000168502:MTCL1	2656	2873	2879	4173	3190	3010	2264	2031	2026
ENSG00000185565:LSAMP	503	488	438	725	598	542	253	250	205
ENSG00000067606:PRKCZ	14	19	21	20	15	10	13	7	15
ENSG00000112877:CEP72	260	254	265	337	319	275	876	679	614
ENSG00000128849:CGNL1	954	1041	853	1436	1192	1048	905	720	858
ENSG00000101115:SALL4	0	0	0	1	0	0	1	0	0
ENSG00000175766:EIF4E1B	1349	1428	1410	1973	1375	1347	1277	1051	1086
ENSG00000070614:NDST1	33	56	32	88	57	54	81	106	83
ENSG00000178802:MPI	9902	10593	9748	14391	10601	10895	8563	8681	9765
ENSG00000143514:TP53BP2	18476	19717	18337	10058	7308	7040	66194	73625	73396
ENSG00000173575:CHD2	592	666	684	915	639	708	669	582	595
ENSG00000127080:IPPK	751	775	646	1350	867	910	448	415	513
ENSG00000185950:IRS2	404	487	383	571	445	486	588	641	682
ENSG00000048052:HDAC9	24826	27879	25572	40161	29105	30031	32394	29971	32293
ENSG00000184164:CRELD2	125	161	102	125	104	70	630	807	822
ENSG00000189325:BNIP5	1377	1459	1384	1934	1375	1405	1313	1500	1572
ENSG00000187068:C3orf70	48132	55401	42059	92603	65272	61023	37322	40385	48518
ENSG00000172375:C2CD2L	14649	17722	15712	23112	16326	17343	16369	22497	25047
ENSG00000139133:ALG10	2566	3119	2575	3249	2932	2667	3932	4537	4512
ENSG00000112561:TFEB	0	0	0	2	0	0	0	0	0
ENSG00000237671:GAGE12C	900	960	928	776	560	597	1369	1567	1591
ENSG00000183035:CYLC1	16	8	9	7	4	13	5	2	2
ENSG00000123983:ACSL3	59	64	50	123	94	63	29	44	51
ENSG00000112357:PEX7	0	0	0	0	0	0	0	0	0
ENSG00000198039:ZNF273	10270	11484	10422	14474	10572	10777	14726	15469	16976
ENSG00000170004:CHD3	18	22	20	25	10	18	17	16	31
ENSG00000140798:ABCC12	5232	5737	5190	7986	5513	6032	6560	6837	7836
ENSG00000205426:KRT81	2004	2090	1957	2767	2032	2282	1797	2112	2366
ENSG00000136631:VPS45	903	1040	996	1098	817	891	321	357	414
ENSG00000155975:VPS37A	7	16	9	20	11	21	1	3	1
ENSG00000171608:PIK3CD	11	15	12	22	10	9	1	4	4
ENSG00000168152:THAP9	1592	1772	1654	1877	1481	1654	1215	1352	1482
ENSG00000170373:CST1	31	33	44	73	38	51	63	51	90
ENSG00000108557:RAI1	2323	2456	2278	3538	2575	2529	2201	1957	1788
ENSG00000251503:CENPS-CORT	5386	5671	5440	8322	5695	6053	6138	6147	6834
ENSG00000267110:AC010327.2	101	121	116	184	136	148	22	24	14
ENSG00000116830:TTF2	1253	1315	1284	1691	1217	1191	1605	1878	1801
ENSG00000273136:NBPF26	918	969	929	1246	910	880	1131	1329	1427
ENSG00000113721:PDGFRB	810	973	844	1353	1020	1091	1430	1598	1779
ENSG00000073282:TP63	1139	1263	1246	1622	1045	1219	1773	2089	2083
ENSG00000168925:CTRB1	3335	3549	3417	4663	3402	3543	2766	3049	3067
ENSG00000205496:OR51A2	1415	1442	1413	1718	1272	1366	629	745	800
ENSG00000276418:AC036214.3	2	1	5	1	4	0	1	1	0
ENSG00000100889:PCK2	187	241	202	157	140	166	28	37	43
ENSG00000165698:SPACA9	31	29	26	52	38	42	72	75	92
ENSG00000226372:DCAF8L1	36	46	38	77	44	42	18	35	48
ENSG00000213471:TTLL13P	1	0	4	0	0	2	0	2	1
ENSG00000181852:RNF41	9	5	3	11	3	4	3	4	6
ENSG00000197409:H3C4	9	10	7	19	22	15	3	1	1
ENSG00000188167:TMPPE	2	2	4	3	1	1	1	3	6
ENSG00000180537:RNF182	576	587	595	870	504	573	656	711	695
ENSG00000015133:CCDC88C	2	2	4	3	1	4	13	2	8
ENSG00000130598:TNNI2	0	5	0	0	3	0	16	6	2
ENSG00000092969:TGFB2	1120	1314	1194	1867	1307	1367	912	1136	1266
ENSG00000125409:TEKT3	2850	3144	2856	4689	3425	3654	2522	2860	3131
ENSG00000035403:VCL	660	684	613	927	622	741	313	307	401
ENSG00000055813:CCDC85A	93	104	86	111	53	65	74	51	79
ENSG00000164035:EMCN	0	4	0	1	2	2	3	5	1
ENSG00000005810:MYCBP2	1097	1096	1175	1500	1100	1200	845	936	961
ENSG00000184209:SNRNP35	2056	2167	2190	3219	2110	2416	1141	1236	1412
ENSG00000173272:MZT2A	191	236	197	291	174	207	141	157	165
ENSG00000188266:HYKK	1194	1295	1188	1947	1408	1492	709	784	891
ENSG00000163378:EOGT	412	460	448	622	382	431	622	812	836
ENSG00000125965:GDF5	1	3	2	9	1	2	0	3	1
ENSG00000109471:IL2	1236	1375	1287	1765	1332	1386	1971	2375	2728
ENSG00000109790:KLHL5	295	337	312	272	225	202	1988	2597	2641
ENSG00000092094:OSGEP	1	0	0	0	1	2	0	0	0
ENSG00000114978:MOB1A	2857	3279	2981	4235	3186	3242	4080	5002	5359
ENSG00000133302:SLF1	260	264	227	388	221	300	149	180	200
ENSG00000114547:ROPN1B	2419	2537	2412	3117	2045	2322	1564	2072	2353
ENSG00000124657:OR2B6	0	0	0	0	0	0	0	0	0
ENSG00000150477:KIAA1328	0	0	0	4	1	2	0	0	0
ENSG00000233670:PIRT	1284	1296	1237	1731	1159	1346	1181	1454	1716
ENSG00000114853:ZBTB47	59	61	63	46	25	42	18	28	21
ENSG00000286015:CR589904.2	5009	5493	5118	5802	4348	4437	9018	12262	13169
ENSG00000188937:NYX	209	249	233	283	187	200	316	466	480
ENSG00000161526:SAP30BP	9810	10641	10446	13290	9083	9980	7105	8214	8969
ENSG00000162980:ARL5A	63	89	66	81	48	66	42	39	72
ENSG00000228927:TSPY3	1184	1352	1224	1526	1102	1152	1183	1526	1677
ENSG00000149474:KAT14	873	896	942	1022	732	818	503	686	694
ENSG00000134668:SPOCD1	817	886	799	1277	915	914	630	606	664
ENSG00000205277:MUC12	392	578	417	671	758	739	7	4	15
ENSG00000260916:CCPG1	51	52	39	85	77	86	7	14	7
ENSG00000170290:SLN	3875	4348	3867	6439	4699	4506	5897	5614	6261
ENSG00000093167:LRRFIP2	11	14	3	5	12	9	1	0	0
ENSG00000270806:C17orf50	6913	7776	6872	10754	7944	7686	9611	8676	8506
ENSG00000284461:AC027644.4	11	20	16	26	20	12	62	62	58
ENSG00000107290:SETX	424	488	430	597	438	500	627	576	715
ENSG00000105953:OGDH	141	150	133	253	143	134	212	211	211
ENSG00000161992:PRR35	0	0	0	0	0	0	0	0	0
ENSG00000147481:SNTG1	4015	4158	3847	5930	4557	4500	4444	4016	4303
ENSG00000138172:CALHM2	2143	2389	2190	3592	2419	2664	2908	2758	3082
ENSG00000196118:CCDC189	4462	4846	4760	4930	3430	3602	8771	8364	8956
ENSG00000282757:DUXB	330	314	364	551	327	419	193	166	152
ENSG00000167578:RAB4B	5012	5314	5127	7367	5469	5470	6141	5425	5958
ENSG00000077498:TYR	0	0	0	0	0	0	0	0	0
ENSG00000197561:ELANE	541	544	526	566	410	417	621	605	608
ENSG00000129862:VCY1B	0	0	0	0	0	0	5	12	7
ENSG00000189401:OTUD6A	2393	2408	2549	2947	2014	2054	2707	3118	2989
ENSG00000101265:RASSF2	4	3	7	6	1	4	2	4	2
ENSG00000198763:MT-ND2	393	368	403	554	383	415	120	137	113
ENSG00000105443:CYTH2	4	6	7	8	2	5	12	16	9
ENSG00000129128:SPCS3	3420	3620	3375	5109	3590	3930	2907	3021	3317
ENSG00000127914:AKAP9	0	1	0	0	0	0	0	0	0
ENSG00000150347:ARID5B	0	0	0	0	0	0	0	0	0
ENSG00000124249:KCNK15	6580	6650	6609	9187	6599	6455	6747	6427	6121
ENSG00000169194:IL13	0	0	0	0	0	0	0	0	0
ENSG00000001561:ENPP4	1	1	0	0	0	2	0	0	1
ENSG00000170364:SETMAR	0	0	0	0	0	0	0	0	0
ENSG00000170581:STAT2	0	0	0	0	0	0	0	1	0
ENSG00000085563:ABCB1	0	0	0	0	0	0	0	0	0
ENSG00000082641:NFE2L1	639	646	636	515	318	359	346	318	342
ENSG00000196776:CD47	0	0	0	0	0	0	0	0	0
ENSG00000101336:HCK	0	0	0	0	0	0	0	0	0
ENSG00000138669:PRKG2	0	0	0	0	0	0	0	0	0
ENSG00000121594:CD80	1	2	2	6	3	1	2	1	1
ENSG00000214866:DCDC2C	30	30	28	22	32	20	21	17	15
ENSG00000196787:H2AC11	2	3	0	2	4	6	1	1	3
ENSG00000090686:USP48	90	86	70	139	114	88	327	334	295
ENSG00000277745:H2AB3	139	149	163	155	117	121	168	236	222
ENSG00000204219:TCEA3	9912	10394	10036	13087	9679	9448	12628	12226	11525
ENSG00000162377:COA7	1118	1288	1131	1571	1043	1140	1099	992	1065
ENSG00000186943:OR13C8	342	392	351	879	736	640	84	79	96
ENSG00000103426:CORO7-PAM16	1750	2085	1863	1841	1431	1337	4528	4671	4928
ENSG00000076242:MLH1	79	85	78	86	76	68	393	425	369
ENSG00000164106:SCRG1	1516	1693	1471	2295	1576	1619	2798	2989	3141
ENSG00000067208:EVI5	947	1145	1011	1100	1122	808	2988	3017	3404
ENSG00000147316:MCPH1	3472	3732	3599	5291	3834	3854	4302	4145	3886
ENSG00000117859:OSBPL9	9598	10890	10119	14146	10366	10863	16022	18566	20429
ENSG00000274102:OR4M2	14	17	7	26	16	17	14	41	27
ENSG00000000938:FGR	0	0	0	0	0	1	0	0	0
ENSG00000145780:FEM1C	625	645	685	653	422	481	316	322	403
ENSG00000141433:ADCYAP1	10064	11137	9702	16211	11010	11592	14293	13763	15353
ENSG00000182087:TMEM259	0	0	0	0	0	1	0	0	0
ENSG00000132911:NMUR2	1865	2037	1937	2631	1945	2060	2131	2224	2511
ENSG00000112763:BTN2A1	1197	1233	1229	1542	960	1086	639	724	808
ENSG00000173535:TNFRSF10C	68969	76568	65498	118030	78223	80909	93185	89394	96507
ENSG00000275410:HNF1B	78	78	48	80	54	53	8	12	9
ENSG00000157017:GHRL	0	0	2	0	0	0	0	0	0
ENSG00000025772:TOMM34	140605	132767	110889	265127	145301	153192	81459	83306	96235
ENSG00000133606:MKRN1	1072	1144	1079	1543	1011	1132	544	515	540
ENSG00000286019:NOTCH2NLB	3781	4119	3808	5675	3900	4209	3220	3582	3786
ENSG00000027001:MIPEP	151	168	126	180	121	135	94	83	107
ENSG00000165685:TMEM52B	1431	1438	1380	1572	1169	1206	1052	1181	1255
ENSG00000284686:AC119674.2	69	51	89	73	50	64	38	44	58
ENSG00000182472:CAPN12	299	258	244	324	229	285	17	19	23
ENSG00000106366:SERPINE1	0	0	0	1	2	6	0	0	0
ENSG00000198488:B3GNT6	594	526	575	746	480	531	151	176	215
ENSG00000096070:BRPF3	0	2	1	3	0	2	1	3	2
ENSG00000096872:IFT74	1	0	3	7	4	2	0	4	1
ENSG00000109436:TBC1D9	9	2	3	17	10	9	0	1	0
ENSG00000144524:COPS7B	423	439	399	611	503	464	349	407	425
ENSG00000068438:FTSJ1	5151	5521	4989	9622	6363	6841	6008	6133	6744
ENSG00000102763:VWA8	2013	2043	2009	1713	1139	1222	1005	1172	1256
ENSG00000120211:INSL4	6282	6344	5643	9971	6641	6845	5624	5452	5875
ENSG00000113525:IL5	6	7	14	11	17	19	0	4	0
ENSG00000244617:ASPRV1	89	64	74	116	69	96	22	49	34
ENSG00000244414:CFHR1	528	509	516	524	418	512	76	131	133
ENSG00000163126:ANKRD23	2	1	2	0	0	1	0	0	0
ENSG00000185344:ATP6V0A2	4624	5125	5238	7280	5105	5671	1993	2278	2725
ENSG00000144057:ST6GAL2	1947	2243	2060	3365	2297	2398	2727	2804	2905
ENSG00000101557:USP14	0	0	0	1	1	2	0	2	3
ENSG00000160321:ZNF208	1963	2137	2080	2312	1645	1762	1378	1633	1772
ENSG00000143294:PRCC	1263	1352	1243	1775	1158	1224	1283	1479	1523
ENSG00000157502:PWWP3B	1	0	1	0	1	1	0	0	0
ENSG00000005175:RPAP3	4	3	6	6	8	7	2	0	0
ENSG00000182095:TNRC18	1	1	2	6	3	2	0	0	0
ENSG00000146757:ZNF92	2	0	2	2	1	2	0	0	0
ENSG00000272897:AL109827.1	0	1	0	1	2	5	0	0	0
ENSG00000163982:OTOP1	0	0	0	2	0	0	0	0	0
ENSG00000075643:MOCOS	0	0	0	0	0	0	0	0	0
ENSG00000157212:PAXIP1	0	0	0	0	0	0	0	0	0
ENSG00000089558:KCNH4	1	1	2	3	1	0	1	0	0
ENSG00000128965:CHAC1	2	0	2	1	2	1	0	1	0
ENSG00000173281:PPP1R3B	5422	6040	5390	6738	4778	4952	3834	3741	4181
ENSG00000165617:DACT1	49	60	42	91	54	47	31	42	42
ENSG00000197965:MPZL1	0	0	0	0	0	0	0	0	1
ENSG00000048162:NOP16	5097	5677	5091	7720	5758	5603	3883	4411	4526
ENSG00000108671:PSMD11	4085	4275	4275	5864	4137	4315	6229	6960	6896
ENSG00000177542:SLC25A22	2945	2863	2949	4066	2844	2827	2151	2448	2365
ENSG00000162771:FAM71A	699	717	662	1098	787	855	527	601	653
ENSG00000197852:INKA2	2	2	1	6	3	4	2	2	3
ENSG00000124160:NCOA5	19	15	47	34	30	31	38	36	42
ENSG00000182974:AC135068.1	293	331	317	510	390	400	981	1056	1123
ENSG00000137343:ATAT1	2441	2606	2476	3594	2772	2734	3116	3090	3278
ENSG00000156140:ADAMTS3	704	653	665	658	410	497	844	959	1033
ENSG00000063515:GSC2	26	16	29	37	20	28	46	62	58
ENSG00000088325:TPX2	2	0	0	0	0	1	0	0	0
ENSG00000265190:ANXA8	827	778	870	1360	722	987	83	101	109
ENSG00000177150:FAM210A	3814	3989	3723	6110	3957	3971	4353	4192	4166
ENSG00000106304:SPAM1	18	26	28	22	11	13	10	9	2
ENSG00000132837:DMGDH	29	41	32	41	27	22	51	48	56
ENSG00000285218:AC026316.4	426	445	391	697	458	551	532	541	524
ENSG00000183426:NPIPA1	3	2	0	5	1	2	1	0	0
ENSG00000135097:MSI1	311	304	306	423	233	314	256	271	270
ENSG00000176946:THAP4	154	171	161	236	145	140	55	82	81
ENSG00000181274:FRAT2	197	198	187	295	204	231	82	98	119
ENSG00000188910:GJB3	513	533	549	539	345	384	272	275	315
ENSG00000137142:IGFBPL1	950	1109	1078	1484	1004	1202	1250	1372	1425
ENSG00000184677:ZBTB40	1032	1074	1134	1481	917	1117	554	763	851
ENSG00000122512:PMS2	239	323	302	415	287	306	309	298	369
ENSG00000147677:EIF3H	1076	1102	1051	1630	1150	1155	1189	1193	1238
ENSG00000153820:SPHKAP	2230	2395	2379	3208	2178	2396	2202	2357	2283
ENSG00000138660:AP1AR	250	224	215	279	194	233	135	156	188
ENSG00000091039:OSBPL8	975	1034	987	1309	981	993	921	1064	1009
ENSG00000198824:CHAMP1	4230	4420	4192	6592	4616	4927	3906	3898	4402
ENSG00000173451:THAP2	0	2	0	6	0	6	0	0	0
ENSG00000169122:FAM110B	0	0	0	0	0	1	0	0	0
ENSG00000150760:DOCK1	1325	1553	1284	2380	1806	1849	1910	2066	2384
ENSG00000122543:OCM	1	0	2	2	0	2	1	3	0
ENSG00000137522:RNF121	4177	4568	4226	5187	3948	3936	4282	5789	6287
ENSG00000170425:ADORA2B	475	530	477	629	408	466	422	497	490
ENSG00000197535:MYO5A	190	201	170	290	138	171	159	167	216
ENSG00000163492:CCDC141	1138	1304	1121	1531	1036	1134	760	1013	1224
ENSG00000179542:SLITRK4	1203	1452	1345	1968	1393	1521	998	1307	1380
ENSG00000165730:STOX1	67	67	70	76	50	65	36	48	48
